,0,1
471,-0.02370796,-3.7537727
472,-5.0046167,-0.006729558
473,-0.08675108,-2.487774
474,-5.2010465,-0.005526028
475,-0.017160857,-4.073693
476,-5.337578,-0.0048190877
477,-1.4951398,-0.25388286
478,-0.5474931,-0.8636936
479,-0.08836245,-2.470164
480,-5.3944836,-0.0045518833
481,-4.3158083,-0.013445771
482,-5.3755507,-0.0046391003
483,-0.019040665,-3.970684
484,-3.3829267,-0.034537524
485,-0.024772601,-3.71038
486,-5.252602,-0.0052476283
487,-1.2386581,-0.34217033
488,-0.017984768,-4.0272117
489,-5.405859,-0.0045002615
490,-4.89703,-0.007496796
491,-5.290936,-0.0050498084
492,-2.135751,-0.1257399
493,-0.064806424,-2.768578
494,-0.022691129,-3.7971056
495,-0.02935332,-3.5429919
496,-5.4042296,-0.004507619
497,-0.3002058,-1.3496376
498,-0.037375357,-3.3053734
499,-0.05909027,-2.8580892
500,-1.5553615,-0.23713227
501,-0.0188376,-3.981303
502,-0.02031648,-3.9064653
503,-0.16174808,-1.9014993
504,-0.017578403,-4.0498586
505,-0.21784015,-1.6309373
506,-0.04521552,-3.1188374
507,-2.0878582,-0.13233483
508,-5.4374804,-0.0043599787
509,-0.018260933,-4.0121055
510,-4.583677,-0.010269775
511,-1.8069429,-0.17931241
512,-0.027349574,-3.6126966
513,-0.17451659,-1.8317252
514,-5.103961,-0.006091126
515,-4.668137,-0.009434165
516,-0.022137202,-3.8215432
517,-5.232876,-0.0053524524
518,-1.3339535,-0.3057561
519,-0.06627291,-2.746928
520,-0.46730387,-0.985345
521,-0.022358716,-3.8116984
522,-5.3998437,-0.004527556
523,-0.018916328,-3.9771736
524,-4.65464,-0.009562875
525,-0.039318215,-3.2556627
526,-1.1912266,-0.36218774
527,-2.5170498,-0.084139906
528,-4.935073,-0.0072158673
529,-5.4175754,-0.004447806
530,-5.383728,-0.0046012476
531,-0.40814817,-1.0932677
532,-4.212294,-0.014923127
533,-0.17977552,-1.8045878
534,-0.1311029,-2.0966082
535,-0.05853715,-2.8672187
536,-0.047678355,-3.0670233
537,-5.391249,-0.0045667165
538,-0.04819696,-3.056461
539,-0.028400384,-3.5755196
540,-0.026290577,-3.6516602
541,-0.019186387,-3.9631329
542,-4.6857657,-0.009268472
543,-5.4346576,-0.0043723225
544,-0.026383698,-3.6481717
545,-0.018109106,-4.0203834
546,-0.017862994,-4.0339427
547,-4.5816455,-0.010290777
548,-5.3168945,-0.0049200417
549,-0.07346059,-2.647512
550,-0.17328215,-1.8382242
551,-5.392799,-0.0045595965
552,-0.31243104,-1.3155231
553,-4.959106,-0.007044005
554,-4.736908,-0.008804312
555,-0.025907785,-3.6661396
556,-4.962973,-0.0070166606
557,-0.21501957,-1.6426104
558,-0.025541697,-3.6801875
559,-0.030863553,-3.4935708
560,-4.221966,-0.014778427
561,-0.06268837,-2.80076
562,-0.04028451,-3.2318628
563,-0.02685776,-3.630598
564,-0.029462013,-3.5393503
565,-0.05168464,-2.9883254
566,-0.75233865,-0.63726443
567,-0.9081962,-0.5162586
568,-0.118108295,-2.1946266
569,-2.808599,-0.06218328
570,-4.284314,-0.01387898
571,-0.02555785,-3.6795633
572,-0.039698776,-3.2462182
573,-0.02057495,-3.8939517
574,-4.937595,-0.007197641
575,-0.04131107,-3.207208
576,-0.024889702,-3.705719
577,-3.2095997,-0.04121041
578,-5.3874197,-0.004584279
579,-0.14654386,-1.9928082
580,-0.38412255,-1.1427146
581,-5.03288,-0.0065413876
582,-0.094997935,-2.4010224
583,-0.032137427,-3.4537597
584,-0.01918627,-3.9631412
585,-0.30156144,-1.345776
586,-4.94057,-0.0071762186
587,-0.031087073,-3.4864678
588,-3.4999206,-0.030665189
589,-5.2845674,-0.0050820694
590,-0.043821298,-3.1494648
591,-0.025612578,-3.6774514
592,-5.3989077,-0.004531828
593,-0.08092135,-2.554465
594,-0.038437027,-3.277891
595,-5.38617,-0.004589975
596,-5.073897,-0.0062776045
597,-1.383354,-0.2886641
598,-5.412943,-0.0044684564
599,-2.1615882,-0.12232829
600,-5.4082704,-0.004489462
601,-0.022965413,-3.7852292
602,-1.6528472,-0.21257941
603,-0.033178147,-3.4224067
604,-5.3118534,-0.0049449527
605,-5.3934298,-0.0045567486
606,-0.033196483,-3.421863
607,-0.025007602,-3.7010534
608,-5.342891,-0.004793462
609,-0.69957864,-0.68675685
610,-5.390691,-0.0045692087
611,-0.016993275,-4.083422
612,-0.17098635,-1.8504467
613,-0.031011032,-3.4888768
614,-5.2704487,-0.0051545342
615,-0.13924982,-2.040303
616,-1.4595616,-0.26440594
617,-5.4088826,-0.004486732
618,-0.05721735,-2.8893712
619,-5.3281326,-0.00486488
620,-0.021607468,-3.8455024
621,-2.8762407,-0.05799587
622,-0.8192773,-0.5811588
623,-5.2930665,-0.005039015
624,-0.035022818,-3.369215
625,-0.022336217,-3.8126929
626,-3.7502074,-0.023793755
627,-5.4004664,-0.004524708
628,-2.8504975,-0.05955425
629,-0.854011,-0.5546104
630,-5.366944,-0.0046793246
631,-0.23663795,-1.5572106
632,-1.63028,-0.21800016
633,-0.10939461,-2.2669928
634,-0.0195672,-3.9436681
635,-2.4609294,-0.08921993
636,-4.601921,-0.010083213
637,-5.144375,-0.0058491495
638,-0.018566042,-3.9956903
639,-5.3424935,-0.00479536
640,-5.1396527,-0.005877
641,-0.020203048,-3.9120078
642,-0.018561127,-3.995949
643,-0.1323174,-2.087981
644,-2.0199306,-0.1423296
645,-5.2922707,-0.0050430475
646,-5.39374,-0.0045553246
647,-0.048659775,-3.0471344
648,-0.017462319,-4.056431
649,-2.7981217,-0.062859334
650,-2.2914252,-0.10660819
651,-4.886845,-0.0075738183
652,-5.4239206,-0.0044195596
653,-3.8161535,-0.022258224
654,-5.386594,-0.0045880764
655,-0.06876105,-2.7113006
656,-0.020813156,-3.8825576
657,-5.377901,-0.004628184
658,-0.034162026,-3.3936732
659,-2.022632,-0.14191708
660,-0.06766393,-2.7268436
661,-0.020871999,-3.8797665
662,-5.4182715,-0.00444472
663,-0.07759093,-2.5948496
664,-5.4410205,-0.0043444303
665,-5.3040094,-0.0049839783
666,-0.018069416,-4.022557
667,-0.036695182,-3.3234003
668,-0.019428665,-3.950704
669,-5.4070916,-0.004494802
670,-0.03037196,-3.5093834
671,-0.04293585,-3.1694388
672,-0.06569338,-2.7554235
673,-0.023904217,-3.745627
674,-0.023777457,-3.7508812
675,-5.384601,-0.004597213
676,-5.384261,-0.004598756
677,-0.03541721,-3.358213
678,-0.0844008,-2.5140824
679,-4.1643195,-0.015662279
680,-4.31484,-0.013458827
681,-0.08608443,-2.4951608
682,-5.294217,-0.005033203
683,-4.5047636,-0.011117773
684,-0.51874447,-0.90452886
685,-0.043014757,-3.1676419
686,-5.3969126,-0.004540847
687,-5.1547847,-0.0057884683
688,-0.03734435,-3.306187
689,-1.5772221,-0.23136231
690,-0.031011032,-3.4888768
691,-2.7184067,-0.068257235
692,-0.4762981,-0.9704257
693,-3.6761267,-0.025646972
694,-4.932231,-0.00723646
695,-5.161022,-0.005752319
696,-0.03215994,-3.4530718
697,-4.317947,-0.013416837
698,-5.2936006,-0.005036287
699,-5.01021,-0.0066917846
700,-3.4109833,-0.033565775
701,-5.4351535,-0.0043700673
702,-0.1355488,-2.0654323
703,-0.16362588,-1.8908702
704,-4.9425354,-0.0071620154
705,-0.074691325,-2.6315043
706,-4.198015,-0.015139435
707,-0.5984871,-0.79771364
708,-1.4216304,-0.27617556
709,-0.053941317,-2.946708
710,-0.027090529,-3.6220865
711,-0.1059464,-2.2973278
712,-0.04755537,-3.069544
713,-0.04022348,-3.2333484
714,-0.025532516,-3.6805398
715,-0.022142215,-3.8213208
716,-0.019896101,-3.9271648
717,-0.018260933,-4.0121055
718,-5.0627112,-0.006348443
719,-0.48508942,-0.95618117
720,-0.033473205,-3.413699
721,-5.369341,-0.0046680523
722,-1.2112166,-0.35358644
723,-0.020275477,-3.908465
724,-5.337705,-0.0048184944
725,-5.384421,-0.004598044
726,-1.4828534,-0.25746208
727,-0.06928675,-2.7039452
728,-0.018454986,-4.0016313
729,-3.2621827,-0.03905767
730,-5.147985,-0.0058280537
731,-0.025097238,-3.6975214
732,-5.25452,-0.0052375486
733,-5.3998766,-0.0045273188
734,-0.1083289,-2.2762585
735,-0.03105853,-3.4873717
736,-0.01770232,-4.0428953
737,-0.02599467,-3.6628342
738,-4.76786,-0.008534861
739,-0.026297893,-3.6513884
740,-0.0421071,-3.1885176
741,-0.022840282,-3.7906291
742,-3.9965925,-0.018549073
743,-5.210492,-0.005473982
744,-4.857081,-0.00780355
745,-4.804063,-0.008230104
746,-0.020916944,-3.8776367
747,-5.3831015,-0.0046040956
748,-0.113686785,-2.2306128
749,-4.1164765,-0.016436182
750,-0.018558552,-3.996089
751,-5.400944,-0.004522572
752,-1.5744866,-0.23207562
753,-0.019487355,-3.947719
754,-5.4110503,-0.004477001
755,-0.02179819,-3.8368096
756,-5.3840594,-0.0045997053
757,-5.3117285,-0.004945546
758,-2.605298,-0.07675266
759,-0.7802038,-0.6130662
760,-5.074744,-0.0062722736
761,-0.258583,-1.4790454
762,-4.493852,-0.01124049
763,-0.031032758,-3.488187
764,-0.02464444,-3.715501
765,-0.029628446,-3.5337977
766,-0.09400672,-2.4110246
767,-1.911959,-0.15992293
768,-5.4000163,-0.004526725
769,-3.7116365,-0.024741085
770,-0.020363787,-3.9041593
771,-5.104808,-0.006086031
772,-0.025604444,-3.6777656
773,-1.9240096,-0.1578478
774,-0.048751973,-3.0452864
775,-4.6820283,-0.009303314
776,-5.3723717,-0.0046539325
777,-0.024187597,-3.7339847
778,-0.13739702,-2.052793
779,-0.01866667,-3.9903316
780,-5.4264145,-0.004408522
781,-0.033552058,-3.411388
782,-0.023182202,-3.7759373
783,-4.3336864,-0.013205921
784,-2.1021175,-0.13033356
785,-0.018776415,-3.9845247
786,-0.024994463,-3.701573
787,-5.4011493,-0.0045216223
788,-0.026522202,-3.6430063
789,-0.03498391,-3.3703086
790,-5.4197936,-0.004437837
791,-5.350544,-0.00475692
792,-0.08629824,-2.4927847
793,-0.11067618,-2.255975
794,-5.3593254,-0.0047151567
795,-0.042524647,-3.178857
796,-0.03384228,-3.4029193
797,-0.019093998,-3.9679155
798,-0.016728014,-4.099025
799,-5.325037,-0.0048800646
800,-5.3898935,-0.004572887
801,-5.3739862,-0.0046463385
802,-0.028432945,-3.5743883
803,-5.4110928,-0.004476764
804,-1.6954956,-0.20273852
805,-0.11304499,-2.2359593
806,-3.0151875,-0.05027969
807,-0.02722557,-3.6171792
808,-0.059680488,-2.848442
809,-5.3957176,-0.0045463056
810,-0.034304295,-3.389588
811,-0.028110085,-3.5856473
812,-0.019093998,-3.9679155
813,-0.093641505,-2.4147365
814,-0.01822687,-4.0139604
815,-0.0726193,-2.658614
816,-0.021547968,-3.8482285
817,-4.515377,-0.010999757
818,-0.01949928,-3.9471092
819,-5.4138613,-0.004464302
820,-5.0834007,-0.006218134
821,-5.1674895,-0.005715101
822,-0.04439881,-3.1366608
823,-5.417327,-0.004448874
824,-5.3326583,-0.0048429333
825,-0.027431116,-3.6097603
826,-0.023310319,-3.7704928
827,-2.8761868,-0.057999134
828,-0.04919671,-3.036425
829,-0.06514535,-2.7635295
830,-5.3959637,-0.004545119
831,-5.051145,-0.006422593
832,-5.3529897,-0.0047451747
833,-5.4396825,-0.0043503647
834,-0.019711679,-3.936383
835,-0.023138871,-3.7777884
836,-4.526574,-0.010876656
837,-0.017073084,-4.078779
838,-3.0668314,-0.047687676
839,-0.23237804,-1.5733299
840,-0.019830657,-3.930428
841,-0.3127946,-1.3145326
842,-5.120383,-0.005991593
843,-0.051593393,-2.9900465
844,-5.390542,-0.0045699207
845,-5.389097,-0.0045765657
846,-0.039786417,-3.2440577
847,-5.4146667,-0.004460742
848,-4.9320397,-0.0072378805
849,-0.058109596,-2.874338
850,-3.3394823,-0.036099058
851,-0.44989616,-1.0152671
852,-4.631608,-0.009786838
853,-0.41801775,-1.0739701
854,-5.384376,-0.0045982813
855,-1.096429,-0.40655854
856,-0.023071075,-3.7806866
857,-1.2699145,-0.3296931
858,-5.3489237,-0.004764632
859,-1.5369779,-0.24210967
860,-0.057674654,-2.881637
861,-5.356061,-0.004730581
862,-0.07294772,-2.6542652
863,-5.2416544,-0.005305496
864,-0.1351618,-2.0681028
865,-0.02042978,-3.9009616
866,-0.023341997,-3.7691514
867,-0.025999663,-3.662642
868,-0.04041309,-3.2287395
869,-0.5306094,-0.8873301
870,-0.042692803,-3.1749942
871,-5.2787704,-0.0051117204
872,-0.23751804,-1.5539212
873,-5.2745514,-0.005133424
874,-5.280338,-0.005103655
875,-4.966565,-0.0069914465
876,-5.3131948,-0.00493831
877,-0.08541581,-2.5026286
878,-5.122202,-0.0059806914
879,-0.029269505,-3.5458086
880,-5.408827,-0.0044869697
881,-5.2483416,-0.0052700406
882,-0.019886168,-3.9276564
883,-5.256192,-0.005228773
